team_id,system_id,micro_average_P,micro_average_R,micro_average_F,micro_average_SU,macro_average_P,macro_average_R,macro_average_F,macro_average_SU,weighted_average_P,weighted_average_R,weighted_average_F,weighted_average_SU
CompInsights,ssf_baseline_1,0.4911086717892426,0.7658991697338012,0.5984683810988864,0.579388855602157,0.49964501116453736,0.8102470344100803,0.6181209969501971,0.5224980929564087,0.002893333473680336,0.003164872602205791,0.0030230176145193003,0.00283664263183845
CompInsights,ccr_baseline_1,0.50109375,0.8235042369254473,0.623061231098015,0.6090330679905276,0.5166993112490843,0.8630783375433558,0.6464113735324629,0.5482777866315006,0.0028981109353235575,0.0034191800900227293,0.003137155837518909,0.0029742304103652774
LSIS_LIA,upd_snippet_S4,0.6032066508313539,0.43473422922194643,0.5052977167586928,0.5278324631230563,0.5121417293425465,0.40366753901698915,0.45148045265348646,0.4335677385502182,0.0027304442636539267,0.0017964224348014312,0.002167075665769644,0.0022928938447212884
LSIS_LIA,upd_doc_S4_3,0.593346911065852,0.44885731404604984,0.511086204376005,0.5300293874290279,0.5119738150081267,0.3894460804216729,0.4423825046337094,0.425409532844556,0.002714583809439688,0.0018547822894464869,0.002203790138064984,0.0023165914826680663
LSIS_LIA,upd_doc_S4_2,0.5935695686629684,0.4487717195925704,0.5111132774419965,0.5300864503980142,0.512775402309714,0.3889599355505012,0.44236724249390963,0.42543958793505354,0.0027165670535871495,0.0018544285933577292,0.0022041935757749443,0.002317063077453077
LSIS_LIA,no_update_S4,0.5909382620972917,0.3940768638192245,0.47283557563931394,0.5051214014665183,0.5075419169113254,0.41955423302238265,0.45937276234329605,0.44133501491402094,0.0026901179311020593,0.001628416792641423,0.002028759055291367,0.0021838375506875976
LSIS_LIA,upd_document_S4,0.5935695686629684,0.4487717195925704,0.5111132774419965,0.5300864503980142,0.512775402309714,0.3889599355505012,0.44236724249390963,0.42543958793505354,0.0027165670535871495,0.0018544285933577292,0.0022041935757749443,0.002317063077453077
LSIS_LIA,upd_snpt_S4_2,0.6032066508313539,0.43473422922194643,0.5052977167586928,0.5278324631230563,0.5121417293425465,0.40366753901698915,0.45148045265348646,0.4335677385502182,0.0027304442636539267,0.0017964224348014312,0.002167075665769644,0.0022928938447212884
LSIS_LIA,upd_snpt_S4_3,0.6037107516650809,0.43447744586150816,0.5053008809914887,0.5280892464834945,0.5121417293425465,0.40366753901698915,0.45148045265348646,0.43368930329872685,0.0027304442636539267,0.0017964224348014312,0.002167075665769644,0.0022938370342913093
LSIS_LIA,no_update_S4_2,0.5897104446742503,0.3904818967730891,0.46984911684432773,0.5030956660675056,0.5071629400054266,0.417383440451514,0.4579141019714986,0.4397576695585066,0.0026890746879920037,0.0016135615569135909,0.002016897219861778,0.0021709865927960594
LSIS_LIA,no_update_S4_3,0.589786683904331,0.3904818967730891,0.4698733134205376,0.5031241975519986,0.5071846885917686,0.417383440451514,0.4579229666672883,0.4397576695585066,0.002689077480329547,0.0016135615569135909,0.0020168980052772336,0.0021709865927960594
